"id","date","product_id","cost"
"870cb1bd-0662-5b2e-a6a4-def7c9f35474","2020-06-22T23:00:00.000Z","cdc58d97-cdda-5c06-8237-7a6272ce4918",11
"caf7b4cc-60d5-5b63-98dd-8baaf1085324","2020-07-13T23:00:00.000Z","cdc58d97-cdda-5c06-8237-7a6272ce4918",5
"7365b05e-1813-5f69-8b50-8cdc6ce624bc","2020-08-19T23:00:00.000Z","cdc58d97-cdda-5c06-8237-7a6272ce4918",15
"ec9ed66e-bc73-58d2-a008-f67be747da89","2020-10-02T23:00:00.000Z","cdc58d97-cdda-5c06-8237-7a6272ce4918",19
"07781a25-ddc6-5ab9-8cca-743470c3f86d","2020-10-19T23:00:00.000Z","cdc58d97-cdda-5c06-8237-7a6272ce4918",15
"62b6a6be-ef49-5e03-ba4f-5ba6a3a1179c","2020-11-05T00:00:00.000Z","cdc58d97-cdda-5c06-8237-7a6272ce4918",5
"ce05cbc1-2aac-58ee-8d42-3daa4cf75472","2020-12-24T00:00:00.000Z","cdc58d97-cdda-5c06-8237-7a6272ce4918",14
"8292539c-3df5-597c-aca2-717d4704d9cb","2021-02-04T00:00:00.000Z","cdc58d97-cdda-5c06-8237-7a6272ce4918",15
"c1874422-e658-5b51-b627-2a45a198f537","2021-02-15T00:00:00.000Z","cdc58d97-cdda-5c06-8237-7a6272ce4918",17
"745c4f82-fd19-5356-9cbb-52359ff39cee","2021-02-16T00:00:00.000Z","cdc58d97-cdda-5c06-8237-7a6272ce4918",16
"32583caa-8841-5739-9d22-2e57615545e7","2021-04-04T23:00:00.000Z","cdc58d97-cdda-5c06-8237-7a6272ce4918",11
"ef424ee8-91f6-5fc9-a986-c85540903975","2021-04-28T23:00:00.000Z","cdc58d97-cdda-5c06-8237-7a6272ce4918",9
"5c2db435-a19e-55d2-ac1e-54a1e65ebe43","2021-05-27T23:00:00.000Z","cdc58d97-cdda-5c06-8237-7a6272ce4918",13
"59beb1d9-8aa7-5e1c-aea7-1a72342d1a06","2021-06-01T23:00:00.000Z","cdc58d97-cdda-5c06-8237-7a6272ce4918",19
"19c5f42d-2925-5a72-ac33-5a76d34ab08e","2021-07-14T23:00:00.000Z","cdc58d97-cdda-5c06-8237-7a6272ce4918",13
"520c4146-e224-50be-b65d-2c50b9812d6c","2021-08-18T23:00:00.000Z","cdc58d97-cdda-5c06-8237-7a6272ce4918",11
"c43a2154-c01b-55ac-a164-2eacabd1c7b3","2021-08-28T23:00:00.000Z","cdc58d97-cdda-5c06-8237-7a6272ce4918",17
"6478d7cd-aac2-5894-8c12-8bda9a20dfa9","2021-09-26T23:00:00.000Z","cdc58d97-cdda-5c06-8237-7a6272ce4918",18
"cf01f57a-9a6b-50d9-b2dd-2b9af1b3aec4","2021-10-20T23:00:00.000Z","cdc58d97-cdda-5c06-8237-7a6272ce4918",11
"4a88245c-9c74-51c2-9c62-437ce5e0bccf","2021-11-19T00:00:00.000Z","cdc58d97-cdda-5c06-8237-7a6272ce4918",13
"934ac328-5f12-552b-b082-5948da1c3b91","2021-12-07T00:00:00.000Z","cdc58d97-cdda-5c06-8237-7a6272ce4918",5
"b2aaf4a4-0240-53cd-9b7e-65804875385c","2022-02-03T00:00:00.000Z","cdc58d97-cdda-5c06-8237-7a6272ce4918",13
"81a94cb7-4a86-5d2d-8348-2aaefbde0d92","2022-02-11T00:00:00.000Z","cdc58d97-cdda-5c06-8237-7a6272ce4918",8
"c98432f9-a6f1-52ea-93ee-b1314858f1bf","2022-03-14T00:00:00.000Z","cdc58d97-cdda-5c06-8237-7a6272ce4918",7
"05c0e1b0-770b-5fe0-8260-264fbd437dd8","2022-04-15T23:00:00.000Z","cdc58d97-cdda-5c06-8237-7a6272ce4918",19
"72fa7e98-04e5-59ef-9a3c-a9f23e4fbaa7","2022-05-12T23:00:00.000Z","cdc58d97-cdda-5c06-8237-7a6272ce4918",10
"17c2adda-6e5e-5ae7-a286-70ced2ac46b1","2022-06-01T23:00:00.000Z","cdc58d97-cdda-5c06-8237-7a6272ce4918",18
"efe60c8b-ef6a-53fe-8484-ca62d32dc233","2022-06-16T23:00:00.000Z","cdc58d97-cdda-5c06-8237-7a6272ce4918",12
"29217513-63a9-5db5-976d-b01c979e93f0","2022-07-01T23:00:00.000Z","cdc58d97-cdda-5c06-8237-7a6272ce4918",6
"866934a8-acaf-5ec7-b3f7-08812eb3cc19","2020-04-26T23:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",12
"4d62be30-2e3b-5c1e-b476-9f1dbf73a0d1","2020-05-19T23:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",11
"805b09eb-f429-5686-a533-1905c9d4db3c","2020-06-02T23:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",20
"8c7b29af-2130-5024-97f0-35ae81f58980","2020-07-22T23:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",20
"b870434b-60e0-5a19-9f4c-2dcb68a6bac1","2020-08-08T23:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",11
"b31995bc-abb5-5727-be39-5c19989275db","2020-09-02T23:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",13
"6e6e7d21-e6e6-50e0-b314-225b88ba5cc4","2020-09-14T23:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",15
"3c876073-c1b0-50cc-9922-0f8b052e8314","2020-10-14T23:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",9
"939d268e-848c-580c-9fc1-a619d152b427","2021-01-02T00:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",13
"b1c60fd2-cefa-5346-8ec2-46bb11db3dfa","2021-01-07T00:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",16
"5feed6d1-2e5e-52c0-8eb0-f6fa5e227b88","2021-02-10T00:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",5
"f3716ab3-08c8-5b81-852d-1aa914b53e7a","2021-02-23T00:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",10
"f92daae4-3171-56e5-a835-86b2aeb402a7","2021-03-14T00:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",19
"abf82d25-0365-5dd3-93b3-1e689d217e24","2021-04-24T23:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",11
"5e9b8b82-73e2-532d-916f-1a545c41f600","2021-05-18T23:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",15
"8c849445-ad80-5d0a-b101-9da631a98fcc","2021-06-22T23:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",12
"b73459b4-3b18-562e-9e67-2928d652b063","2021-06-29T23:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",12
"f83fdaf7-556a-5b54-b8f1-4ed21613aa8a","2021-07-28T23:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",11
"c8ce105f-cbd0-580f-88b2-2f0b759e2342","2021-08-07T23:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",12
"0f910564-a2e4-5793-b807-624912b4a6b7","2021-08-09T23:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",18
"91dabc4c-84db-5d76-9159-92ce4f21cd41","2021-09-02T23:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",18
"6e313070-3d3f-57c4-a85b-6436b40a5eef","2021-10-09T23:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",8
"235102d9-8457-5375-a0f8-ed83ccd84928","2021-10-19T23:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",17
"bccc48f3-6090-54f0-810b-64d42c51e02f","2021-11-20T00:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",6
"3096014a-8700-5f60-8742-7ece394a230c","2021-12-04T00:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",6
"2f59a9bd-201b-54ee-8449-a4b93bc9fc77","2021-12-11T00:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",5
"2b24dd4c-22df-53a6-8784-251b1784b280","2021-12-23T00:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",6
"02844118-1dba-55d6-b972-11c1770b23a6","2021-12-27T00:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",19
"b9d7d2db-333c-5fbd-b02f-2195bbb85c2a","2022-01-19T00:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",17
"6adcebeb-b899-519f-9b1d-04ebc21bf13b","2022-02-11T00:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",16
"330669a1-86a5-5030-8e4f-21ecf6c0f93f","2022-03-28T23:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",13
"4779e4ba-b65b-5e16-8fe7-31efce602009","2022-05-30T23:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",8
"442bb5e3-0e89-5efb-a23f-d27ea78b6052","2022-05-31T23:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",16
"3ed8c3b0-4f0d-5fc3-b626-09a1fa269588","2022-06-19T23:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",5
"6e3168fe-9e8f-54f5-99fb-b273c575dca0","2022-06-21T23:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",6
"f9618a2b-93a0-5cfe-bad2-04ad389ce8ed","2022-07-01T23:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",6
"b4825bce-14ed-5e2a-bb55-eccb7cfb24ff","2022-08-04T23:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",7
"09710b1e-479f-58c7-9614-51a0548783a6","2022-09-19T23:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",13
"6d132dac-0afc-5686-900c-18d75289943f","2022-10-19T23:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",9
"e3194729-14a2-5dac-bd85-0d3bccd03a84","2022-12-01T00:00:00.000Z","fa06d141-a394-5f91-91f4-c5f5dec53670",16
"af0af2b8-b7bd-5993-a6d2-2cfda3c3cb76","2020-03-01T00:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",8
"bce64211-ab18-5939-93e6-5622bf514f64","2020-04-01T23:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",12
"c1469f29-b5c3-5f75-933d-eb7fb640d826","2020-04-05T23:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",18
"7911c550-a520-5901-bc21-f6545ee318e8","2020-04-30T23:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",16
"aaddb012-0c66-5093-bbc1-228e421db4d1","2020-06-11T23:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",9
"513c89ff-3a2a-5329-8cac-cb97e594f2a2","2020-06-25T23:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",7
"e5eb8fb5-669a-542c-a430-5e1a80cd94e2","2020-07-26T23:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",7
"187f059a-6572-5c55-a23d-d7e4854b11a4","2020-09-01T23:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",8
"61950e69-3be1-58b5-acaa-fc418f576aa4","2020-09-05T23:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",11
"8eb23691-385b-5660-8d34-217e57f5d3d9","2020-10-22T23:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",6
"6fd8581d-70c5-5393-b48b-2e2daeb2f84d","2021-01-31T00:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",10
"8f787915-13a5-599a-9564-c25d13058316","2021-03-16T00:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",7
"0fdb5dfd-0698-5205-a5e5-4f2cf6149f69","2021-04-21T23:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",17
"630605bd-924d-58d4-a7bd-31b69395aa56","2021-05-05T23:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",19
"f22d827f-0275-5d29-be83-1e3df30d592a","2021-05-23T23:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",8
"8271d562-cb52-59ed-b776-a14a8a210e52","2021-06-11T23:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",9
"c6b46e13-eb26-5d71-bc3d-125d49523743","2021-07-23T23:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",16
"512534e0-f527-56c3-a7ec-13749cda7984","2021-08-05T23:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",14
"f1b2f56e-a670-55c7-87ca-72e0cbea8012","2021-08-15T23:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",6
"c54c0c38-1487-54b6-887f-9162c1d47226","2021-09-09T23:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",13
"ec0e5cbc-706f-54d1-a34f-f7b0d2048e89","2021-10-22T23:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",7
"ca0691d2-f2d1-5349-a9f1-f50db3c5b508","2021-11-24T00:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",15
"1d2f0fca-086c-5593-ba51-3e1245c419c7","2021-11-28T00:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",17
"cafff97a-1fa5-5a5f-b8a9-fffb0812e1bf","2022-01-12T00:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",8
"59c7cf7c-82fb-529f-8fc1-515f356a03b4","2022-02-09T00:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",9
"363d47d8-0596-5b36-aa8c-2efd1583827f","2022-02-17T00:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",5
"fa61d8a6-32c4-5e64-ba08-048f2e0e95b6","2022-03-09T00:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",18
"0a5fe993-76a7-52ba-ada7-9f4f16279ae7","2022-04-21T23:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",14
"5fd15190-cd9e-5801-bc99-830b7c0174d3","2022-05-14T23:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",11
"7a03691a-e416-57ae-bd65-520200304b70","2022-05-16T23:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",20
"26843f11-cf03-5c34-a4c8-49a4b7910470","2022-05-25T23:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",15
"41c413c7-f28b-5e69-a3b9-0b4cc010dd66","2022-06-19T23:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",9
"0aaf955b-3cb2-5308-83d9-e70f9ebcb020","2022-07-31T23:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",10
"ba5a28d5-2279-5d31-bcc8-6730eabdf235","2022-08-06T23:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",15
"99c1fdc2-1de0-5f09-9ace-c87119d68027","2022-08-09T23:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",9
"9f97bde8-550b-53a8-a0dd-0d745d2f3772","2022-09-25T23:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",8
"5ee1a80b-ea60-542c-9d75-c5b73d8fb864","2022-10-14T23:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",10
"b17ff0ff-bc01-5b90-8c71-e1abc6455067","2022-11-10T00:00:00.000Z","b4b1da2f-2e69-57d5-b748-4793c0f43a41",8
"208f848d-c57d-55d9-888f-bc4990cb1724","2020-04-02T23:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",11
"2318ba6d-35fd-5d3f-a5d1-cdf4a16ac762","2020-04-19T23:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",5
"43b9786d-928b-543f-8ef7-278daef838f4","2020-04-28T23:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",11
"23c6e677-6197-52ed-8ff3-3544411ca3b0","2020-06-14T23:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",15
"bd97b4bc-bf99-5d36-aeee-8e5bb8209df9","2020-07-03T23:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",12
"5339337a-bf4a-58c5-88d2-a74c0f5c8942","2020-07-20T23:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",16
"85968bb1-e737-551f-8d07-e49c14b0c65e","2020-08-09T23:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",18
"b7bc7466-5d97-5ef2-b4f2-e8151bac4690","2020-09-03T23:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",20
"47c1868a-7704-5c1e-bcfc-8ee09f29f5f9","2020-10-11T23:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",15
"8933a832-32eb-58f3-89ce-bd2cfd04d0c0","2020-10-29T00:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",16
"3fca3f36-c797-59a8-9d27-4133e5aeebe3","2020-11-18T00:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",6
"af78196e-0c49-5429-85ba-e7fbad17cd08","2020-12-11T00:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",8
"858f42b4-f140-5d83-880c-2e033565e755","2021-02-16T00:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",16
"df2f8b09-35cd-5e32-8831-9e4d90430dc6","2021-03-06T00:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",17
"576bf9ec-de0a-58e5-874e-b99b4fa25e6b","2021-03-15T00:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",19
"56d78620-4d50-5cee-891b-e9acf020be30","2021-03-22T00:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",10
"55720c71-29dc-5065-a44b-3d5cb442eb88","2021-04-04T23:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",14
"d152c3eb-91e1-5a39-8bda-1e1df7f9ba04","2021-05-10T23:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",10
"be60c08d-18fb-59ae-9f6f-e3f356bd63b8","2021-06-27T23:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",8
"1dc3886c-e9cf-5f8e-a020-7920bf92fc55","2021-08-10T23:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",18
"1da395f3-4f1e-559d-9f2f-efa7e27f0f28","2021-09-11T23:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",19
"7a690bae-0b6c-5c4e-b532-688116285416","2021-10-08T23:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",19
"ce0a6160-cc2c-5286-b7db-e899f083612c","2021-10-14T23:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",12
"ee79690b-65a6-5a70-a842-a84541b6394c","2021-10-26T23:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",19
"3968659f-d87d-52d3-ad71-f7aa925c9171","2021-11-09T00:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",11
"661b9a31-443f-5b0b-90d3-ac739b7b67ee","2021-11-21T00:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",14
"4eb0c848-8f4b-5860-b8e4-05ad825e901d","2021-12-27T00:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",19
"4247aad2-839e-556a-99d3-1e8c2bacbedb","2022-02-12T00:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",5
"ce16cedb-9dc0-5c18-a64d-9b9146349726","2022-02-22T00:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",14
"4b51d3ff-249d-53d1-89b3-914f0ba9383b","2022-03-04T00:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",20
"ac5d3667-d2d2-5930-b601-0efb2c47a94d","2022-04-04T23:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",13
"7f1c4667-a478-5587-8b74-6dcbbb83ca89","2022-04-29T23:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",13
"25692339-8502-54ce-a632-2d6fc7f13ae5","2022-05-27T23:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",18
"5039a034-45f2-592c-818b-d0fdf296c9bb","2022-07-10T23:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",16
"ec19cd9e-5012-5f21-b993-103a5d40d2a0","2022-08-19T23:00:00.000Z","c50f9dd0-8177-5770-9334-ecf7f13d3bae",8
"bc1c10b9-ec12-5725-a50a-2d18e64e29ac","2020-05-07T23:00:00.000Z","f74a577d-cfee-5f51-ba15-a890c8fe5f2f",16
"c1f3a296-5c4b-5c28-b913-bdb419ad0d45","2020-06-12T23:00:00.000Z","f74a577d-cfee-5f51-ba15-a890c8fe5f2f",15
"933c793b-f2a3-5668-ab5a-b50213c3b495","2020-07-21T23:00:00.000Z","f74a577d-cfee-5f51-ba15-a890c8fe5f2f",15
"76c64ab4-b6f5-5703-8f35-cde4d013a130","2020-09-04T23:00:00.000Z","f74a577d-cfee-5f51-ba15-a890c8fe5f2f",9
"44f8d2ff-fda1-53bf-a114-4fd9d7b106e3","2020-09-24T23:00:00.000Z","f74a577d-cfee-5f51-ba15-a890c8fe5f2f",8
"1c038cd0-e3f5-59ed-9d3c-ccc92b4d35ec","2020-10-29T00:00:00.000Z","f74a577d-cfee-5f51-ba15-a890c8fe5f2f",8
"d240fa5c-dc8b-5e9e-aed3-26eff2305b1e","2020-12-16T00:00:00.000Z","f74a577d-cfee-5f51-ba15-a890c8fe5f2f",17
"e47ac73e-f6f7-5ab8-86d3-011df45eca1a","2021-02-25T00:00:00.000Z","f74a577d-cfee-5f51-ba15-a890c8fe5f2f",10
"849c2a48-7d3b-566e-95ed-f929b52aac73","2021-03-16T00:00:00.000Z","f74a577d-cfee-5f51-ba15-a890c8fe5f2f",18
"574681d0-1477-565b-ba53-83f101e8d1d1","2021-04-19T23:00:00.000Z","f74a577d-cfee-5f51-ba15-a890c8fe5f2f",17
"b04f8950-a92e-553c-be96-209f11417d62","2021-05-31T23:00:00.000Z","f74a577d-cfee-5f51-ba15-a890c8fe5f2f",16
"464011f3-7906-5e09-923a-17cc99618f2d","2021-06-28T23:00:00.000Z","f74a577d-cfee-5f51-ba15-a890c8fe5f2f",18
"662419e8-93ed-5e22-8f34-931e68f879ce","2021-07-15T23:00:00.000Z","f74a577d-cfee-5f51-ba15-a890c8fe5f2f",15
"16a99b39-491f-5638-896f-663a3fb20bc9","2021-08-11T23:00:00.000Z","f74a577d-cfee-5f51-ba15-a890c8fe5f2f",12
"587b4739-2d3e-5e17-b1b6-d128912d7869","2021-08-13T23:00:00.000Z","f74a577d-cfee-5f51-ba15-a890c8fe5f2f",20
"116ff3e3-cfae-548b-93ba-13b0e428ed4a","2021-09-29T23:00:00.000Z","f74a577d-cfee-5f51-ba15-a890c8fe5f2f",7
"5c1aaaea-a964-5101-afb4-be7c9f671475","2021-11-09T00:00:00.000Z","f74a577d-cfee-5f51-ba15-a890c8fe5f2f",20
"d78f7e36-800e-5249-b790-ffde392b1651","2021-12-01T00:00:00.000Z","f74a577d-cfee-5f51-ba15-a890c8fe5f2f",19
"bf1b52fc-6b93-56da-8a4b-9a95f84aeac2","2022-01-02T00:00:00.000Z","f74a577d-cfee-5f51-ba15-a890c8fe5f2f",20
"c7dd29f7-d717-580d-a3cd-547451398924","2022-01-03T00:00:00.000Z","f74a577d-cfee-5f51-ba15-a890c8fe5f2f",17
"6a1e0738-de84-5015-848f-abae90e052cb","2022-01-05T00:00:00.000Z","f74a577d-cfee-5f51-ba15-a890c8fe5f2f",9
"e1d45514-a40b-5f8e-bd6b-c2a6c6c1d596","2022-02-14T00:00:00.000Z","f74a577d-cfee-5f51-ba15-a890c8fe5f2f",9
"4a5428bb-8b5d-5962-a996-4bd291b220bd","2022-03-30T23:00:00.000Z","f74a577d-cfee-5f51-ba15-a890c8fe5f2f",20
"85d7f796-c39e-5264-bfe3-dee562d33d5b","2022-04-16T23:00:00.000Z","f74a577d-cfee-5f51-ba15-a890c8fe5f2f",8
"03a276fe-fce9-55bd-af5c-7f845c584ea5","2022-05-02T23:00:00.000Z","f74a577d-cfee-5f51-ba15-a890c8fe5f2f",17
"a5c8ab4b-690a-59e9-97db-680dcb62cde0","2022-06-17T23:00:00.000Z","f74a577d-cfee-5f51-ba15-a890c8fe5f2f",11
"7b828b45-b195-5618-afa4-3912c7465838","2022-07-31T23:00:00.000Z","f74a577d-cfee-5f51-ba15-a890c8fe5f2f",20
"938ca01c-0cd7-5a92-bb4f-65f4a67891a5","2020-03-13T00:00:00.000Z","51eda4ba-04d6-52a6-98ba-555fabc09b7b",16
"f9a045a7-9719-5ca5-a84d-801caae05b7f","2020-04-09T23:00:00.000Z","51eda4ba-04d6-52a6-98ba-555fabc09b7b",12
"5ee4250e-edc5-5c5c-8a37-9edd2c88dced","2020-04-30T23:00:00.000Z","51eda4ba-04d6-52a6-98ba-555fabc09b7b",7
"77f77250-fcd4-52f8-9ad6-843b5c605ab5","2020-06-17T23:00:00.000Z","51eda4ba-04d6-52a6-98ba-555fabc09b7b",17
"4f7fb8c9-90fd-5949-9647-11d7b12ffd66","2020-10-15T23:00:00.000Z","51eda4ba-04d6-52a6-98ba-555fabc09b7b",9
"644897e1-3468-5fd0-8840-efdf395b0583","2020-11-04T00:00:00.000Z","51eda4ba-04d6-52a6-98ba-555fabc09b7b",13
"d6b797ca-20fc-502d-aee6-221a70f1aea1","2020-12-09T00:00:00.000Z","51eda4ba-04d6-52a6-98ba-555fabc09b7b",12
"06d35964-bfad-5271-8603-8c8131d17533","2021-01-22T00:00:00.000Z","51eda4ba-04d6-52a6-98ba-555fabc09b7b",10
"02905b47-e602-56d3-8a0a-4cb5dfa8bb43","2021-02-20T00:00:00.000Z","51eda4ba-04d6-52a6-98ba-555fabc09b7b",11
"7d5d9e1f-8ebc-5df6-91f5-6641189c7362","2021-03-17T00:00:00.000Z","51eda4ba-04d6-52a6-98ba-555fabc09b7b",15
"ec1cde3d-45dd-54e3-aff6-a41ad725f2a9","2021-04-04T23:00:00.000Z","51eda4ba-04d6-52a6-98ba-555fabc09b7b",16
"f35feb2a-f3a6-52c6-8aa1-47c04092a150","2021-05-22T23:00:00.000Z","51eda4ba-04d6-52a6-98ba-555fabc09b7b",5
"4da33ad1-f2f1-53ab-8eec-58c954d8c018","2021-05-22T23:00:00.000Z","51eda4ba-04d6-52a6-98ba-555fabc09b7b",15
"3d7a8d3b-8d15-523c-9602-53fc8b622bd0","2021-06-27T23:00:00.000Z","51eda4ba-04d6-52a6-98ba-555fabc09b7b",16
"2047eaf7-81d3-5499-a05d-e953062d4073","2021-07-29T23:00:00.000Z","51eda4ba-04d6-52a6-98ba-555fabc09b7b",20
"e4a60019-1ef9-5559-bdbf-915f33b97779","2021-08-24T23:00:00.000Z","51eda4ba-04d6-52a6-98ba-555fabc09b7b",5
"82c807d5-691f-59a0-b38f-07fd4be3d364","2021-09-11T23:00:00.000Z","51eda4ba-04d6-52a6-98ba-555fabc09b7b",16
"d8c1e0e6-92f7-54b5-b8c9-0d2e0042b1a2","2021-09-13T23:00:00.000Z","51eda4ba-04d6-52a6-98ba-555fabc09b7b",12
